"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
4.13927395393647,0.502326284224916,3.83320539955346,0.44633325176696,5.1503695145685,0.529923636910149,3.50329411455538,0.404520629360459,3.50632490023764,0.40307494899036,3.51066321494307,0.402413612963273,3.51066321494307,0.402413612963273
