"agfh_means","agfh_medians","agfh_maps","hb","lm","eb"
0.512139805016573,0.509005632149382,0.535984053633075,0.726597875727172,0.751953889407392,0.797845397562061
0.505145452334845,0.506405177591416,0.519948505893275,0.636884768561322,0.780417456793561,0.94561638046669
0.687791761117043,0.665927786248237,0.627680767348486,1.00001907799361,0.885324800251509,0.885324800251513
1.277240104196,1.28314768388824,1.34282178643101,1.7402401606372,1.83890421725776,1.83353859684321
0.636957071154934,0.620086066219201,0.595174614771324,2.43182859464489,2.24546700524552,2.24546700524549
0.59511157955669,0.595226299777968,0.655007826999312,0.792106733569275,0.738782601966878,0.72372646954814
1.18725734026966,1.18701944836801,1.08277426789207,1.53457464843425,1.55045522042161,1.54174881615783
0.404227365634532,0.399461391700593,0.405989770889438,0.76808393057194,0.712298640851735,0.743458490457077
0.358726546807766,0.353121665342635,0.369417668550118,1.48030923068739,1.61323343070199,1.5766358982294
0.550204133663219,0.544742935786993,0.566442486163813,1.81168506855154,1.82657119709898,1.82657119709902
0.333693395750957,0.335683776291694,0.380168056050308,0.625307231580189,0.578293588434965,0.565421667821556
0.786159542798333,0.779659708840812,0.793870448524741,0.949604904471383,1.09433234304777,1.12444899051397
0.410119413667006,0.40586978996279,0.443953898831802,0.622932765498743,0.620119033397872,0.569148820280341
0.543575890990587,0.536389417190061,0.447779564793689,1.36925351721158,1.57174729934509,1.43754959274964
0.579464075812941,0.580528192738376,0.69593172583774,1.35330722511911,1.40458762761823,1.34989279345378
0.637206258358483,0.631617043473317,0.648977374759179,0.928595776834056,0.885519375746713,0.885519375746701
0.467055660894305,0.464211604963595,0.511847318741564,0.773522519506155,0.703436762389455,0.679162858054056
0.6656735687522,0.665841004700065,0.799697415110504,0.628090630133517,0.670152807767745,0.653690319673346
0.355671463810704,0.351602852577663,0.322165282155067,0.904325360033232,0.791034241472518,0.791034241472511
0.715433761058979,0.709287900509963,0.779508714346384,0.97090055054923,0.79623807329236,0.811922465428496
0.963061616173932,0.977368586710822,0.978759326479526,1.38763464128462,1.34834522304191,1.34834522304193
0.47584330064024,0.459575793946941,0.501491154866071,0.850318984766517,0.772145401636458,0.772145401636466
0.325466645354766,0.324927766602239,0.366678303337127,0.550361730547979,0.566290265242647,0.517999306938367
0.325603981822637,0.321025703295971,0.341345855203983,0.765666235562915,0.668580143596989,0.750337616051685
0.684575781154846,0.666913819867163,0.736237974745754,3.50125683972466,3.49923499589155,3.49923499589156
0.652873687057877,0.635736167063416,0.600009773414588,1.92067287143961,1.95897766015243,1.8357948390329
0.406789320120143,0.385004216432863,0.391802629423593,1.42986780544041,1.42886199963787,1.42886199963786
0.786463644940157,0.773378616591608,0.845130316832876,2.27609382348163,2.57628401091991,2.51418498690567
0.391022340847475,0.381801402943146,0.407512353413246,1.00860582463053,0.995729629305691,0.980136703810667
0.739485689156527,0.739121310244393,0.779615217989883,0.746907733032306,0.77124530708113,0.740457451051828
