"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
10.4795277622994,4.0126897065623,7.74719878424682,2.63713408978049,8.79263854395078,3.10164003196724,8.41504637920561,3.98697088534947,8.18358645862765,3.68876523567193,8.02128820010866,3.42915229694178,8.03041546101877,3.42366500060802
