"agfh_means","agfh_medians","agfh_maps","hb","lm","eb"
0.83919217717322,0.842379969515319,0.869132375531339,0.749344052762436,0.783370403305352,0.783370403305363
0.937137745393099,0.93478462231335,1.18143651799237,1.24672997871677,1.19202694988928,1.19202694988928
1.57890505986707,1.5745887624221,2.4343755659521,1.49909772735999,1.41721628107758,1.79963162922737
1.26903523505602,1.27371516762232,0.853858444995879,1.36002077203061,1.35282141142813,1.34695435115898
1.16714331587531,1.16961865343318,1.37576903641061,1.20880090305402,1.15626631411935,1.15626631411938
0.371321181684061,0.356706897584305,0.511267051098651,0.485955639822546,0.477110924553498,0.477110924553497
0.848784122327931,0.843747358987612,1.92553392638784,0.867621829145788,0.959164178731955,0.959164178731972
1.771401034805,1.80178684798946,1.66814298415493,1.69985051036257,1.65771252094756,2.03645122313212
0.705043639290245,0.701580528546187,0.737693370112018,0.671636439172524,0.701924976122791,0.701924976122794
0.934772961069466,0.928930735863887,0.808720482924468,1.20288057420091,1.13180286291916,1.1318028629192
0.505472635046843,0.479821566510237,0.532887871833231,0.577757644666458,0.563725842157697,0.733841157907726
1.08533941373216,1.07320487275585,1.67884754160941,1.22311895025031,1.15792637318037,1.15792637318036
0.836168543557576,0.848659266965765,0.803978814369369,1.06426647578498,1.12779065877765,1.00628342463502
0.937599556217624,0.95697638116559,1.2901922292735,0.960498453337274,0.959996554326364,0.959996554326358
0.866260540432081,0.872801977743749,0.971771118221808,1.12778502970674,1.03117560591569,1.03117560591568
1.55899186989063,1.54903504228388,2.01314541637441,1.34365804181256,1.42009580440261,1.42009580440258
1.71042518344345,1.71325079572246,1.60008647000291,1.19866714294736,1.10867621283156,1.7274406850617
1.2523775744754,1.26411772357427,1.78612836419783,1.33053411828482,1.36283416333344,1.27808231791919
0.821339861728973,0.783884981773498,0.67337666175036,0.959308482416491,0.933516339738989,1.42128407295903
1.54212751829397,1.53302719702384,1.02834826542377,1.57224225658352,1.58611815134904,1.58611815134903
1.59836951302847,1.60461119430073,1.5709834603844,2.10323113336404,1.86104751234299,1.79794415303617
0.793036036717014,0.8090594299316,1.51870045051465,0.666776704803247,0.707490148962851,0.707490148962867
1.73996979645894,1.73416302257326,1.48319585046763,2.02392026857103,1.88010691672355,1.88010691672355
1.14568523300718,1.0182477626213,1.20866118883279,1.42763260785996,0.734941054952049,3.14208019490688
0.869223464684519,0.855657042952691,1.04092879229519,0.89726279770491,0.890490358091711,1.12233295440318
1.06449146288463,1.04040952385063,0.753350300556868,1.14640085889427,1.12866867018706,1.12866867018705
1.39870570985453,1.41407394141119,1.65749446589932,1.57248019487214,1.37461382965092,1.81960017200959
0.900893600224714,0.904969267890312,0.705779891858652,0.882777105141828,0.880136621142686,0.827201386815175
1.08836868777926,1.0910138246733,1.33774988275839,1.01690436970439,0.929932191723503,0.929932191723504
1.33335072418855,1.3534602305897,1.98513437250188,1.1966918954042,1.2717762320575,1.27177623205749
