"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
4.04967281354017,0.700465759500048,3.78823572883846,0.547580774745795,5.25053758445921,0.697943226068573,3.55071270936256,0.469782728194977,3.54882194615608,0.470614516374675,3.54784828055872,0.471642559048722,3.54784828055872,0.471642559048722
