"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
5.67280980562062,1.75595567097603,5.86547231946884,1.9965706787178,7.06930995292005,2.20927037858906,5.94935816190891,2.22184891211706,5.91563695644822,2.22585870955109,5.90142891358952,2.23645881394798,5.92003585421571,2.24112103943661
