"x"
9.28776334121875
4.4132706150854
4.42403067150344
4.99064058647323
6.29728257718383
4.81387813096982
10.6335831009958
4.53774472933712
4.95904844095355
3.51780142183719
14.0916797795197
6.930962219667
6.94052164267302
6.32637255364084
5.46651453590898
6.75042360564061
4.41965455482789
7.66541038419581
4.01125439318828
5.98498802557542
6.06532295595882
4.27241346595083
6.73722637198444
4.69743768925149
4.77996886493202
6.75790546817456
4.3812375404371
4.24597069825594
4.6401328146985
4.42866751340727
