"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
4.78342092760314,0.656180572077677,4.45397652347007,0.651974935815363,5.19953788015448,0.596725003001381,3.66685226930277,0.466828646695409,3.69219030342585,0.487968647765401,3.73022554628813,0.510973169369612,3.73043788204914,0.511171388684599
