"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
4.58927897157073,5.54152412387525,3.46341345640336,3.37038141392154,4.10843337356159,3.42706443569365,5.18637508521078,6.27687300878665,4.84351491123135,5.74074534601819,4.5449242124686,5.25798967398873,4.54572247508449,5.25743476112539
