"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
4.4748192506323,0.939563981016263,4.20152352871402,0.966953601844534,5.17233101033523,0.757661860590195,3.5950707514072,0.604958183172749,3.61261066184658,0.638432813845873,3.64264637461481,0.674755805653438,3.64264637461481,0.674755805653438
