"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
1.18547208494668,0.840375142692717,1.56881433988083,1.27737399151181,2.31186456584215,1.74176475004541,1.96333229637975,1.79295229122257,1.8766915611889,1.73292933065242,1.80161205736773,1.6825794295491,1.80004922164612,1.6788515121704
