"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
3.7072273125234,0.792947267382612,4.156991971075,0.818640145326346,5.07319299449817,0.738665193101742,3.838492625807,0.918146235021169,3.84017916191498,0.903036145687177,3.84457247976185,0.891434680856286,3.84549875227308,0.892190780905363
