"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
6.29612771982855,1.13927253089894,7.5397234286749,1.80872755649555,8.30351674759968,2.01477634655431,7.37853556653922,1.75374351254206,7.36393151468229,1.74012412757198,7.39716250721861,1.73869041152091,7.42044037514111,1.7378515555561
