"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
3.45718226848442,6.69616832813486,2.29879297698153,3.50088783385126,2.44087815015081,1.79225470891374,5.02958667503129,7.57236142004545,4.86013751664258,7.33779399943813,4.6985037092902,7.11181919780921,4.69801991309798,7.11217811657923
