"agfh.mse.mean","agfh.mse.sd","hb.mse.mean","hb.mse.sd","lm.mse.mean","lm.mse.sd","eb.mse.mean","eb.mse.sd","adj.prof.mse.mean","adj.prof.mse.sd","adj.reml.mse.mean","adj.reml.mse.sd","reml.mse.mean","reml.mse.sd"
1.00355964713858,0.27848741651605,0.767708508948956,0.274678117777403,0.879263854395078,0.310164003196723,0.841504637920561,0.398697088534942,0.818254867597165,0.368944014699538,0.801902888100334,0.343014292071115,0.802954081068522,0.342409890041856
