"agfh_means","agfh_medians","agfh_maps","hb","lm","eb"
0.605975608411402,0.602107062172512,0.604084750978407,0.643502802229847,0.670245503484416,0.80508367910856
0.626128988581543,0.626791453616809,0.609851765672912,0.982444618412033,1.0018724523222,1.00187245232226
0.558289949653963,0.558435136290049,0.638349722112993,0.626504114647052,0.706556309216834,0.572626057982838
0.39628394459991,0.388816292920218,0.411503894522051,1.12674309529858,1.05108582041639,1.04976679697451
0.427097349974452,0.416411657548808,0.421897985955416,0.661771141789721,0.625870077528089,0.800598361821533
1.87071981899601,1.85862715423567,1.85449660662048,2.44103105818636,2.59719945060116,2.76512052913322
0.462141808806687,0.45642242596426,0.537580346828081,0.839062331285052,0.840311261276518,0.80994418544615
0.727957198779293,0.717209165080793,0.653164090740119,1.25786196781862,1.25496243376071,1.25496243376071
0.560239438397586,0.564507372284887,0.720804499265518,1.15467194056184,1.0685939672521,0.993090193171542
0.584721915966582,0.572328311834176,0.591707377419325,1.16047471108089,1.01586616236104,1.01586616236105
0.566686833631807,0.550922670824619,0.53090382010596,1.25363672147438,1.3319945871164,1.52571858976701
0.453094578877582,0.432279612038389,0.54200080622927,0.850331044728302,0.834381270451162,0.834381270451182
0.543735286004097,0.53626766505341,0.522933871937896,1.15097042094622,1.24874677997766,1.10266786421118
0.440877518779911,0.433747105916343,0.515936484458488,1.02532905032816,0.965303726126649,1.00489963247194
0.441854482947263,0.43352974655761,0.413886502509307,1.78043762613901,1.609376019536,1.54817811041964
0.54248113279206,0.546258945523434,0.643208371431871,1.02974621951213,1.04042128160138,1.04042128160136
0.457498458487265,0.450181259976899,0.468707299014055,0.999366648997428,0.86665088217347,0.877545533208229
0.676849007528882,0.679666437921176,0.703796712779897,1.28172878593281,1.30083053591537,1.30083053591538
0.67175068110493,0.654569016693493,0.661666446385816,1.28589120140376,1.21145639170657,1.22298879716484
0.881254193741694,0.881923400289619,0.965428971284116,1.63510629155616,1.53272256411697,1.53272256411698
0.666813420742034,0.656390857482716,0.650958926219226,0.849635098888145,0.953101594203042,0.971524193405887
1.10251642679507,1.08761241052462,1.1206718792726,1.36831084012644,1.29881441828236,1.57619586652158
0.389432217571112,0.382208665006747,0.459934107751679,1.79962453414873,1.71536706396217,1.71536706396216
0.330062727613731,0.324304225921089,0.332511491039087,0.84393635215134,0.758418419552514,1.05325417642566
0.476080504704264,0.478128228377101,0.538004855627255,0.818253785912827,0.849423362597307,0.799626517089703
0.305076301220982,0.306797128879081,0.391321021710423,0.970692479130604,1.05014082873167,1.00287912540012
1.01550706038668,1.03123403670778,1.20871427437551,0.88786781393646,0.814310328984909,1.09317258169735
0.318837370357562,0.31080922257985,0.299263736478143,1.09472641680501,1.073911533996,1.36328088053869
0.608129428131852,0.609033383639659,0.564418593797894,0.989891320998419,0.945362352434471,1.25705288282222
0.606204098116938,0.589107026922093,0.576049402353935,2.13960440296057,1.97368495906224,2.08490889328459
